sno,Date_Full,Station_City,Station_State,Data_Temperature_Avg_Temp,Data_Temperature_Max_Temp,Data_Temperature_Min_Temp
10909,28/08/2016,Miles City,Montana,68,82,53
10910,28/08/2016,Missoula,Montana,63,79,46
10911,28/08/2016,Grand Island,Nebraska,72,83,60
10912,28/08/2016,Lincoln,Nebraska,72,84,61
10913,28/08/2016,Norfolk,Nebraska,70,80,59
10914,28/08/2016,North Platte,Nebraska,70,86,54
10915,28/08/2016,Omaha,Nebraska,73,82,63
10916,28/08/2016,Scottsbluff,Nebraska,67,82,52
10917,28/08/2016,Sidney,Nebraska,66,82,50
10918,28/08/2016,Valentine,Nebraska,68,82,53
10919,28/08/2016,Ely,Nevada,63,83,42
10920,28/08/2016,Eureka,Nevada,65,86,43
10921,28/08/2016,Las Vegas,Nevada,86,97,75
10922,28/08/2016,Mercury,Nevada,81,95,67
10923,28/08/2016,Reno,Nevada,73,90,55
10924,28/08/2016,Winnemucca,Nevada,67,89,44
10925,28/08/2016,Concord,New Hampshire,71,86,55
10926,28/08/2016,Mt. Washington,New Hampshire,49,55,44
10927,28/08/2016,Atlantic City,New Jersey,75,86,62
10928,28/08/2016,Newark,New Jersey,78,87,67
10929,28/08/2016,Albuquerque,New Mexico,69,81,57
10930,28/08/2016,Clayton,New Mexico,69,82,57
10931,28/08/2016,Roswell,New Mexico,75,86,63
10932,28/08/2016,Albany,New York,71,82,60
10933,28/08/2016,Binghamton,New York,69,77,60
10934,28/08/2016,Buffalo,New York,73,81,64
10935,28/08/2016,Glens Falls,New York,68,81,55
10936,28/08/2016,Islip,New York,75,84,65
10937,28/08/2016,New York,New York,80,86,72
10938,28/08/2016,Rochester,New York,74,84,63
10939,28/08/2016,Syracuse,New York,72,82,61
10940,28/08/2016,Asheville,North Carolina,75,84,65
10941,28/08/2016,Cape Hatteras,North Carolina,80,87,72
10942,28/08/2016,Charlotte,North Carolina,81,92,70
10943,28/08/2016,Greensboro,North Carolina,79,89,69
10944,28/08/2016,Hickory,North Carolina,78,88,67
10945,28/08/2016,Raleigh/Durham,North Carolina,80,91,68
10946,28/08/2016,Wilmington,North Carolina,79,88,70
10947,28/08/2016,Bismarck,North Dakota,65,80,51
10948,28/08/2016,Dickinson,North Dakota,65,81,49
10949,28/08/2016,Fargo,North Dakota,69,80,58
10950,28/08/2016,Grand Forks,North Dakota,67,79,54
10951,28/08/2016,Williston,North Dakota,67,82,52
10952,28/08/2016,Akron,Ohio,75,86,64
10953,28/08/2016,Cleveland,Ohio,76,86,65
10954,28/08/2016,Columbus,Ohio,75,85,64
10955,28/08/2016,Dayton,Ohio,75,85,65
10956,28/08/2016,Mansfield,Ohio,74,85,63
10957,28/08/2016,Toledo,Ohio,73,84,61
10958,28/08/2016,Youngstown/Warren,Ohio,73,84,60
10959,28/08/2016,Gage,Oklahoma,78,90,66
10960,28/08/2016,Oklahoma City,Oklahoma,80,92,68
10961,28/08/2016,Ponca City,Oklahoma,79,90,68
10962,28/08/2016,Tulsa,Oklahoma,83,93,72
10963,28/08/2016,Astoria,Oregon,66,78,53
10964,28/08/2016,Burns,Oregon,61,83,38
10965,28/08/2016,Eugene,Oregon,70,89,51
10966,28/08/2016,Medford,Oregon,76,96,56
10967,28/08/2016,Pendleton,Oregon,70,86,53
10968,28/08/2016,Portland,Oregon,72,87,58
10969,28/08/2016,Redmond,Oregon,64,85,43
10970,28/08/2016,Salem,Oregon,72,89,56
10971,28/08/2016,Allentown,Pennsylvania,73,85,59
10972,28/08/2016,Erie,Pennsylvania,74,83,65
10973,28/08/2016,Harrisburg,Pennsylvania,77,87,66
10974,28/08/2016,Philadelphia,Pennsylvania,78,87,68
10975,28/08/2016,Pittsburgh,Pennsylvania,75,85,64
10976,28/08/2016,Wilkes-Barre/Scranton,Pennsylvania,71,82,60
10977,28/08/2016,Williamsport,Pennsylvania,73,85,62
10978,28/08/2016,San Juan,Puerto Rico,83,88,78
10979,28/08/2016,Providence,Rhode Island,75,85,64
10980,28/08/2016,Anderson,South Carolina,80,90,71
10981,28/08/2016,Charleston,South Carolina,82,91,72
10982,28/08/2016,Columbia,South Carolina,83,94,72
10983,28/08/2016,Greer,South Carolina,80,89,70
10984,28/08/2016,Aberdeen,South Dakota,68,81,55
10985,28/08/2016,Huron,South Dakota,69,82,55
10986,28/08/2016,Pierre,South Dakota,68,83,53
10987,28/08/2016,Rapid City,South Dakota,66,82,51
10988,28/08/2016,Sioux Falls,South Dakota,69,79,60
10989,28/08/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,76,89,64
10990,28/08/2016,Chattanooga,Tennessee,82,93,70
10991,28/08/2016,Clarksville,Tennessee,78,89,66
10992,28/08/2016,Crossville,Tennessee,75,86,63
10993,28/08/2016,Knoxville,Tennessee,80,91,68
10994,28/08/2016,Memphis,Tennessee,84,93,74
10995,28/08/2016,Nashville,Tennessee,80,91,69
10996,28/08/2016,Oak Ridge,Tennessee,80,91,68
10997,28/08/2016,Abilene,Texas,80,91,70
10998,28/08/2016,Amarillo,Texas,75,86,63
10999,28/08/2016,Austin/Bergstrom,Texas,83,92,72
11000,28/08/2016,Austin/City,Texas,83,92,74
11001,28/08/2016,Beaumont/Port Arthur,Texas,82,90,74
11002,28/08/2016,Brownsville,Texas,85,95,75
11003,28/08/2016,Childress,Texas,78,90,66
11004,28/08/2016,College Station,Texas,83,91,74
11005,28/08/2016,Corpus Christi,Texas,86,95,76
11006,28/08/2016,Dalhart,Texas,74,87,60
11007,28/08/2016,Dallas,Texas,85,93,76
11008,28/08/2016,Dallas-Fort Worth,Texas,84,92,75
11009,28/08/2016,Del Rio,Texas,83,92,73
11010,28/08/2016,El Paso,Texas,78,89,66
11011,28/08/2016,Fort Worth,Texas,84,93,75
11012,28/08/2016,Galveston,Texas,84,89,79
11013,28/08/2016,Houston,Texas,83,90,76
11014,28/08/2016,Lubbock,Texas,76,87,64
11015,28/08/2016,Midland,Texas,80,89,69
11016,28/08/2016,San Angelo,Texas,82,93,70
11017,28/08/2016,San Antonio,Texas,83,91,75
11018,28/08/2016,Victoria,Texas,83,92,72
11019,28/08/2016,Waco,Texas,83,92,73
11020,28/08/2016,Wichita Falls,Texas,82,95,70
11021,28/08/2016,Salt Lake City,Utah,76,88,63
11022,28/08/2016,Blacksburg,VA,77,87,66
11023,28/08/2016,Burlington,Vermont,73,82,62
11024,28/08/2016,Lynchburg,Virginia,76,88,64
11025,28/08/2016,Norfolk,Virginia,78,85,72
11026,28/08/2016,Richmond,Virginia,78,90,66
11027,28/08/2016,Roanoke,Virginia,77,87,66
11028,28/08/2016,Wallops Island,Virginia,77,85,68
11029,28/08/2016,Washington,Virginia,80,88,71
11030,28/08/2016,Deer Park,Washington,65,82,48
11031,28/08/2016,Ephrata,Washington,73,86,60
11032,28/08/2016,Olympia,Washington,65,81,49
11033,28/08/2016,Quillayute,Washington,63,76,49
11034,28/08/2016,Seattle,Washington,69,80,57
11035,28/08/2016,Spokane,Washington,68,81,55
11036,28/08/2016,Yakima,Washington,71,88,52
11037,28/08/2016,Beckley,West Virginia,73,83,62
11038,28/08/2016,Charleston,West Virginia,77,89,66
11039,28/08/2016,Elkins,West Virginia,72,85,60
11040,28/08/2016,Huntington,West Virginia,77,89,66
11041,28/08/2016,Green Bay,Wisconsin,67,76,58
11042,28/08/2016,La Crosse,Wisconsin,72,80,63
11043,28/08/2016,Madison,Wisconsin,69,79,60
11044,28/08/2016,Milwaukee,Wisconsin,73,81,64
11045,28/08/2016,Casper,Wyoming,63,79,46
11046,28/08/2016,Cheyenne,Wyoming,65,78,51
11047,28/08/2016,Lander,Wyoming,64,79,48
11048,28/08/2016,Rawlins,Wyoming,62,78,47
11049,28/08/2016,Sheridan,Wyoming,63,80,46
11050,04/09/2016,Birmingham,Alabama,81,91,72
11051,04/09/2016,Huntsville,Alabama,82,92,71
11052,04/09/2016,Mobile,Alabama,83,91,74
11053,04/09/2016,Montgomery,Alabama,83,92,74
11054,04/09/2016,Anchorage,Alaska,58,67,48
11055,04/09/2016,Annette,Alaska,58,63,53
11056,04/09/2016,Bethel,Alaska,58,68,48
11057,04/09/2016,Bettles,Alaska,50,66,33
11058,04/09/2016,Cold Bay,Alaska,59,62,55
11059,04/09/2016,Cordova,Alaska,52,62,41
11060,04/09/2016,Delta Junction/Ft Greely,Alaska,52,66,37
11061,04/09/2016,Fairbanks,Alaska,55,67,42
11062,04/09/2016,Gulkana,Alaska,48,68,29
11063,04/09/2016,Gustavus,Alaska,60,60,60
11064,04/09/2016,Homer,Alaska,55,63,47
11065,04/09/2016,Iliamna,Alaska,57,64,50
11066,04/09/2016,Juneau,Alaska,55,66,43
11067,04/09/2016,Kenai,Alaska,52,63,41
11068,04/09/2016,Ketchikan,Alaska,58,64,51
11069,04/09/2016,King Salmon,Alaska,58,69,48
11070,04/09/2016,Kodiak,Alaska,57,62,51
11071,04/09/2016,Kotzebue,Alaska,56,63,48
11072,04/09/2016,Mc Grath,Alaska,53,66,39
11073,04/09/2016,Nome,Alaska,56,63,48
11074,04/09/2016,Northway,Alaska,50,67,33
11075,04/09/2016,Palmer,Alaska,56,66,45
11076,04/09/2016,Petersburg,Alaska,60,60,60
11077,04/09/2016,Puntilla Lake,Alaska,60,60,60
11078,04/09/2016,Shemya,Alaska,60,60,60
11079,04/09/2016,Sitka,Alaska,58,64,50
11080,04/09/2016,Skagway,Alaska,61,68,53
11081,04/09/2016,St Paul Island,Alaska,53,56,50
11082,04/09/2016,Talkeetna,Alaska,54,68,40
11083,04/09/2016,Tanana,Alaska,49,65,32
11084,04/09/2016,Utqiagvik (Barrow),Alaska,36,38,33
11085,04/09/2016,Wrangell,Alaska,60,60,60
11086,04/09/2016,Yakutat,Alaska,53,65,41
11087,04/09/2016,Douglas Bisbee,Arizona,78,94,61
11088,04/09/2016,Kingman,Arizona,80,92,67
11089,04/09/2016,Phoenix,Arizona,93,104,82
11090,04/09/2016,Tucson,Arizona,86,100,73
11091,04/09/2016,Winslow,Arizona,73,88,58
11092,04/09/2016,Fort Smith,Arkansas,75,84,64
11093,04/09/2016,Harrison,Arkansas,68,80,56
11094,04/09/2016,North Little Rock,Arkansas,75,85,65
11095,04/09/2016,Bakersfield,California,79,91,66
11096,04/09/2016,Bishop,California,70,93,47
11097,04/09/2016,China Lake,California,80,98,62
11098,04/09/2016,Concord,California,70,81,58
11099,04/09/2016,Eureka,California,58,63,52
11100,04/09/2016,Fresno,California,75,90,60
11101,04/09/2016,Hayward,California,63,68,57
11102,04/09/2016,Long Beach,California,71,76,66
11103,04/09/2016,Los Angeles,California,70,74,65
11104,04/09/2016,Red Bluff,California,74,89,59
11105,04/09/2016,Redding,California,76,90,62
11106,04/09/2016,Sacramento,California,71,84,57
11107,04/09/2016,Salinas,California,62,67,56
11108,04/09/2016,San Diego,California,68,72,64
11109,04/09/2016,San Francisco,California,62,68,56
11110,04/09/2016,Sandberg,California,70,82,58
11111,04/09/2016,Santa Barbara,California,64,73,54
11112,04/09/2016,Santa Maria,California,62,70,53
11113,04/09/2016,Stockton,California,71,86,55
11114,04/09/2016,Alamosa,Colorado,62,77,47
11115,04/09/2016,Colorado Springs,Colorado,68,80,56
11116,04/09/2016,Craig,Colorado,66,82,48
11117,04/09/2016,Denver,Colorado,72,87,56
11118,04/09/2016,Grand Junction,Colorado,75,86,63
11119,04/09/2016,Pueblo,Colorado,76,91,61
11120,04/09/2016,Bridgeport,Connecticut,72,79,65
11121,04/09/2016,Windsor Locks,Connecticut,68,79,57
11122,04/09/2016,Newark,DE,72,81,62
11123,04/09/2016,Wilmington,Delaware,72,81,62
11124,04/09/2016,Daytona Beach,Florida,81,87,74
11125,04/09/2016,Fort Lauderdale,Florida,84,90,78
11126,04/09/2016,Gainesville,Florida,80,85,74
11127,04/09/2016,Jacksonville,Florida,80,86,73
11128,04/09/2016,Key West,Florida,85,88,81
11129,04/09/2016,Miami,Florida,85,91,78
11130,04/09/2016,Orlando,Florida,81,88,74
11131,04/09/2016,Pensacola,Florida,83,89,76
11132,04/09/2016,Tallahassee,Florida,81,87,75
11133,04/09/2016,Tampa,Florida,81,86,76
11134,04/09/2016,Vero Beach,Florida,83,90,75
11135,04/09/2016,West Palm Beach,Florida,84,90,77
11136,04/09/2016,Alma,Georgia,78,85,70
11137,04/09/2016,Athens,Georgia,75,85,65
11138,04/09/2016,Atlanta,Georgia,78,85,70
11139,04/09/2016,Augusta,Georgia,76,85,66
11140,04/09/2016,Macon,Georgia,78,87,68
11141,04/09/2016,Savannah,Georgia,78,87,69
11142,04/09/2016,Hilo,Hawaii,79,84,73
11143,04/09/2016,Honolulu,Hawaii,83,88,77
11144,04/09/2016,Kahului,Hawaii,83,90,75
11145,04/09/2016,Kaunakakai,Hawaii,81,87,75
11146,04/09/2016,Lihue,Hawaii,81,87,74
11147,04/09/2016,Boise,Idaho,64,74,53
11148,04/09/2016,Lewiston,Idaho,65,76,53
11149,04/09/2016,Pocatello,Idaho,64,74,54
11150,04/09/2016,Chicago,Illinois,68,75,59
11151,04/09/2016,Moline,Illinois,67,78,56
11152,04/09/2016,Peoria,Illinois,69,79,58
11153,04/09/2016,Quincy,Illinois,68,79,56
11154,04/09/2016,Rockford,Illinois,68,78,57
11155,04/09/2016,Springfield,Illinois,70,81,58
11156,04/09/2016,Evansville,Indiana,72,84,59
11157,04/09/2016,Fort Wayne,Indiana,67,78,56
11158,04/09/2016,Indianapolis,Indiana,69,79,59
11159,04/09/2016,South Bend,Indiana,65,76,54
11160,04/09/2016,Cedar Rapids,Iowa,65,77,53
11161,04/09/2016,Des Moines,Iowa,70,79,60
11162,04/09/2016,Dubuque,Iowa,65,75,55
11163,04/09/2016,Sioux City,Iowa,68,78,58
11164,04/09/2016,Waterloo,Iowa,65,77,54
11165,04/09/2016,Concordia,Kansas,70,81,58
11166,04/09/2016,Dodge City,Kansas,74,85,62
11167,04/09/2016,Goodland,Kansas,72,84,60
11168,04/09/2016,Medicine Lodge,Kansas,73,84,62
11169,04/09/2016,Topeka,Kansas,70,81,59
11170,04/09/2016,Wichita,Kansas,74,84,64
11171,04/09/2016,Covington,Kentucky,71,80,62
11172,04/09/2016,Jackson,Kentucky,70,80,59
11173,04/09/2016,Lexington,Kentucky,71,83,58
11174,04/09/2016,Louisville,Kentucky,74,83,63
11175,04/09/2016,Paducah,Kentucky,72,84,60
11176,04/09/2016,Baton Rouge,Louisiana,84,93,74
11177,04/09/2016,Lake Charles,Louisiana,85,94,75
11178,04/09/2016,New Orleans,Louisiana,89,96,81
11179,04/09/2016,Shreveport,Louisiana,81,91,71
11180,04/09/2016,Slidell,Louisiana,84,94,74
11181,04/09/2016,Bangor,Maine,64,77,51
11182,04/09/2016,Caribou,Maine,62,72,52
11183,04/09/2016,Portland,Maine,67,77,56
11184,04/09/2016,Baltimore,Maryland,73,80,65
11185,04/09/2016,Salisbury,Maryland,71,76,65
11186,04/09/2016,Boston,Massachusetts,68,73,63
11187,04/09/2016,Milton,Massachusetts,73,84,63
11188,04/09/2016,Worcester,Massachusetts,66,74,58
11189,04/09/2016,Alpena,Michigan,60,75,45
11190,04/09/2016,Detroit,Michigan,67,76,57
11191,04/09/2016,Flint,Michigan,63,75,50
11192,04/09/2016,Grand Rapids,Michigan,65,76,53
11193,04/09/2016,Houghton Lake,Michigan,59,75,43
11194,04/09/2016,Lansing,Michigan,64,75,51
11195,04/09/2016,Marquette,Michigan,60,72,49
11196,04/09/2016,Muskegon,Michigan,66,78,53
11197,04/09/2016,Sault Ste Marie,Michigan,64,75,52
11198,04/09/2016,Duluth,Minnesota,63,73,54
11199,04/09/2016,International Falls,Minnesota,64,74,53
11200,04/09/2016,Minneapolis,Minnesota,68,77,59
11201,04/09/2016,Rochester,Minnesota,64,75,53
11202,04/09/2016,St Cloud,Minnesota,65,74,55
11203,04/09/2016,Greenville,Mississippi,79,91,67
11204,04/09/2016,Greenwood,Mississippi,80,92,67
11205,04/09/2016,Gulfport,Mississippi,84,92,76
11206,04/09/2016,Hattiesburg,Mississippi,84,94,73
11207,04/09/2016,Jackson,Mississippi,83,93,73
11208,04/09/2016,Meridian,Mississippi,84,95,74
11209,04/09/2016,Tupelo,Mississippi,80,90,69
11210,04/09/2016,Cape Girardeau,Missouri,71,83,58
11211,04/09/2016,Columbia,Missouri,69,79,59
11212,04/09/2016,Kansas City,Missouri,70,79,60
11213,04/09/2016,Rolla/Vichy,Missouri,68,79,57
11214,04/09/2016,Springfield,Missouri,71,81,60
11215,04/09/2016,St Joseph,Missouri,69,79,57
11216,04/09/2016,St Louis,Missouri,73,83,62
11217,04/09/2016,Billings,Montana,70,81,58
11218,04/09/2016,Butte,Montana,55,66,44
11219,04/09/2016,Cut Bank,Montana,57,68,45
11220,04/09/2016,Dillon,Montana,59,70,48
11221,04/09/2016,Glasgow,Montana,69,80,57
11222,04/09/2016,Great Falls,Montana,61,75,48
11223,04/09/2016,Havre,Montana,65,77,52
11224,04/09/2016,Helena,Montana,60,75,51
11225,04/09/2016,Kalispell,Montana,56,70,41
11226,04/09/2016,Miles City,Montana,73,83,63
11227,04/09/2016,Missoula,Montana,59,72,45
11228,04/09/2016,Grand Island,Nebraska,68,78,58
11229,04/09/2016,Lincoln,Nebraska,69,80,58
11230,04/09/2016,Norfolk,Nebraska,67,77,57
11231,04/09/2016,North Platte,Nebraska,71,84,59
11232,04/09/2016,Omaha,Nebraska,70,79,61
11233,04/09/2016,Scottsbluff,Nebraska,73,86,59
11234,04/09/2016,Sidney,Nebraska,69,80,58
11235,04/09/2016,Valentine,Nebraska,72,84,59
11236,04/09/2016,Ely,Nevada,66,82,49
11237,04/09/2016,Eureka,Nevada,63,83,42
11238,04/09/2016,Las Vegas,Nevada,90,99,80
11239,04/09/2016,Mercury,Nevada,81,94,68
11240,04/09/2016,Reno,Nevada,67,82,51
11241,04/09/2016,Winnemucca,Nevada,61,80,42
11242,04/09/2016,Concord,New Hampshire,67,82,51
11243,04/09/2016,Mt. Washington,New Hampshire,48,53,43
11244,04/09/2016,Atlantic City,New Jersey,71,79,63
11245,04/09/2016,Newark,New Jersey,72,80,64
11246,04/09/2016,Albuquerque,New Mexico,75,86,64
11247,04/09/2016,Clayton,New Mexico,72,83,60
11248,04/09/2016,Roswell,New Mexico,76,86,65
11249,04/09/2016,Albany,New York,67,78,56
11250,04/09/2016,Binghamton,New York,63,72,52
11251,04/09/2016,Buffalo,New York,65,75,54
11252,04/09/2016,Glens Falls,New York,65,77,52
11253,04/09/2016,Islip,New York,71,77,64
11254,04/09/2016,New York,New York,75,80,69
11255,04/09/2016,Rochester,New York,65,75,54
11256,04/09/2016,Syracuse,New York,65,76,53
11257,04/09/2016,Asheville,North Carolina,71,80,61
11258,04/09/2016,Cape Hatteras,North Carolina,77,81,72
11259,04/09/2016,Charlotte,North Carolina,74,84,64
11260,04/09/2016,Greensboro,North Carolina,74,81,66
11261,04/09/2016,Hickory,North Carolina,73,82,63
11262,04/09/2016,Raleigh/Durham,North Carolina,74,83,65
11263,04/09/2016,Wilmington,North Carolina,76,83,69
11264,04/09/2016,Bismarck,North Dakota,70,80,60
11265,04/09/2016,Dickinson,North Dakota,67,79,56
11266,04/09/2016,Fargo,North Dakota,72,82,61
11267,04/09/2016,Grand Forks,North Dakota,69,79,59
11268,04/09/2016,Williston,North Dakota,72,81,62
11269,04/09/2016,Akron,Ohio,67,78,56
11270,04/09/2016,Cleveland,Ohio,69,78,60
11271,04/09/2016,Columbus,Ohio,68,78,57
11272,04/09/2016,Dayton,Ohio,67,78,56
11273,04/09/2016,Mansfield,Ohio,66,78,54
11274,04/09/2016,Toledo,Ohio,65,76,54
11275,04/09/2016,Youngstown/Warren,Ohio,65,77,53
11276,04/09/2016,Gage,Oklahoma,77,86,67
11277,04/09/2016,Oklahoma City,Oklahoma,77,86,67
11278,04/09/2016,Ponca City,Oklahoma,75,86,64
11279,04/09/2016,Tulsa,Oklahoma,75,86,63
11280,04/09/2016,Astoria,Oregon,61,67,55
11281,04/09/2016,Burns,Oregon,55,72,37
11282,04/09/2016,Eugene,Oregon,61,74,47
11283,04/09/2016,Medford,Oregon,65,77,53
11284,04/09/2016,Pendleton,Oregon,62,74,49
11285,04/09/2016,Portland,Oregon,62,70,53
11286,04/09/2016,Redmond,Oregon,54,70,38
11287,04/09/2016,Salem,Oregon,61,71,51
11288,04/09/2016,Allentown,Pennsylvania,70,81,57
11289,04/09/2016,Erie,Pennsylvania,67,75,59
11290,04/09/2016,Harrisburg,Pennsylvania,71,81,61
11291,04/09/2016,Philadelphia,Pennsylvania,74,81,66
11292,04/09/2016,Pittsburgh,Pennsylvania,68,79,57
11293,04/09/2016,Wilkes-Barre/Scranton,Pennsylvania,67,79,55
11294,04/09/2016,Williamsport,Pennsylvania,68,81,55
11295,04/09/2016,San Juan,Puerto Rico,84,89,79
11296,04/09/2016,Providence,Rhode Island,70,77,62
11297,04/09/2016,Anderson,South Carolina,75,85,66
11298,04/09/2016,Charleston,South Carolina,79,88,69
11299,04/09/2016,Columbia,South Carolina,78,86,69
11300,04/09/2016,Greer,South Carolina,74,83,65
11301,04/09/2016,Aberdeen,South Dakota,73,84,61
11302,04/09/2016,Huron,South Dakota,72,82,61
11303,04/09/2016,Pierre,South Dakota,75,88,61
11304,04/09/2016,Rapid City,South Dakota,69,80,58
11305,04/09/2016,Sioux Falls,South Dakota,69,78,59
11306,04/09/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,70,82,58
11307,04/09/2016,Chattanooga,Tennessee,81,91,70
11308,04/09/2016,Clarksville,Tennessee,72,83,61
11309,04/09/2016,Crossville,Tennessee,71,82,60
11310,04/09/2016,Knoxville,Tennessee,77,88,65
11311,04/09/2016,Memphis,Tennessee,80,89,70
11312,04/09/2016,Nashville,Tennessee,77,87,66
11313,04/09/2016,Oak Ridge,Tennessee,77,87,66
11314,04/09/2016,Abilene,Texas,78,86,70
11315,04/09/2016,Amarillo,Texas,74,83,64
11316,04/09/2016,Austin/Bergstrom,Texas,82,92,72
11317,04/09/2016,Austin/City,Texas,84,93,74
11318,04/09/2016,Beaumont/Port Arthur,Texas,85,95,75
11319,04/09/2016,Brownsville,Texas,86,96,75
11320,04/09/2016,Childress,Texas,77,86,67
11321,04/09/2016,College Station,Texas,83,92,74
11322,04/09/2016,Corpus Christi,Texas,86,95,76
11323,04/09/2016,Dalhart,Texas,76,88,63
11324,04/09/2016,Dallas,Texas,82,91,73
11325,04/09/2016,Dallas-Fort Worth,Texas,81,91,72
11326,04/09/2016,Del Rio,Texas,82,90,73
11327,04/09/2016,El Paso,Texas,79,89,68
11328,04/09/2016,Fort Worth,Texas,82,91,73
11329,04/09/2016,Galveston,Texas,86,91,81
11330,04/09/2016,Houston,Texas,85,94,77
11331,04/09/2016,Lubbock,Texas,75,84,66
11332,04/09/2016,Midland,Texas,78,87,68
11333,04/09/2016,San Angelo,Texas,79,88,69
11334,04/09/2016,San Antonio,Texas,82,91,73
11335,04/09/2016,Victoria,Texas,82,92,72
11336,04/09/2016,Waco,Texas,81,91,70
11337,04/09/2016,Wichita Falls,Texas,80,91,69
11338,04/09/2016,Salt Lake City,Utah,77,88,65
11339,04/09/2016,Blacksburg,VA,70,79,61
11340,04/09/2016,Burlington,Vermont,65,76,54
11341,04/09/2016,Lynchburg,Virginia,71,79,63
11342,04/09/2016,Norfolk,Virginia,76,80,71
11343,04/09/2016,Richmond,Virginia,73,80,65
11344,04/09/2016,Roanoke,Virginia,70,79,61
11345,04/09/2016,Wallops Island,Virginia,74,80,67
11346,04/09/2016,Washington,Virginia,76,82,69
11347,04/09/2016,Deer Park,Washington,56,70,42
11348,04/09/2016,Ephrata,Washington,60,73,47
11349,04/09/2016,Olympia,Washington,59,68,50
11350,04/09/2016,Quillayute,Washington,55,62,48
11351,04/09/2016,Seattle,Washington,61,68,54
11352,04/09/2016,Spokane,Washington,59,70,48
11353,04/09/2016,Yakima,Washington,61,76,46
11354,04/09/2016,Beckley,West Virginia,65,75,54
11355,04/09/2016,Charleston,West Virginia,69,82,56
11356,04/09/2016,Elkins,West Virginia,64,78,50
11357,04/09/2016,Huntington,West Virginia,71,82,60
11358,04/09/2016,Green Bay,Wisconsin,63,76,50
11359,04/09/2016,La Crosse,Wisconsin,67,79,55
11360,04/09/2016,Madison,Wisconsin,64,75,53
11361,04/09/2016,Milwaukee,Wisconsin,67,74,60
11362,04/09/2016,Casper,Wyoming,69,85,52
11363,04/09/2016,Cheyenne,Wyoming,67,82,53
11364,04/09/2016,Lander,Wyoming,70,84,56
11365,04/09/2016,Rawlins,Wyoming,66,80,51
11366,04/09/2016,Sheridan,Wyoming,69,82,55
11367,11/09/2016,Birmingham,Alabama,81,93,69
11368,11/09/2016,Huntsville,Alabama,82,94,68
11369,11/09/2016,Mobile,Alabama,80,88,71
11370,11/09/2016,Montgomery,Alabama,82,96,68
11371,11/09/2016,Anchorage,Alaska,54,60,48
11372,11/09/2016,Annette,Alaska,56,62,50
